"Mass","tension","site","treatment","intensity","HC","OC","Class"
347.1135887,"50 kPa","Washington","field moist",3760.8289064,1.11,0.39,"Lignin"
347.1135887,"50 kPa","Washington","flood",3237.68182375,1.11,0.39,"Lignin"
347.1135887,"50 kPa","Washington","time zero saturation",8622.037036,1.11,0.39,"Lignin"
347.1169534,"50 kPa","Alaska","time zero saturation",3603.84285466667,1.6,0.47,"Protein"
347.1347311,"1.5 kPa","Alaska","field moist",2643.19852713333,1.6,0.6,"AminoSugar"
347.1347311,"1.5 kPa","Alaska","time zero saturation",4353.96118146667,1.6,0.6,"AminoSugar"
347.1347311,"50 kPa","Alaska","drought",14144.117066,1.6,0.6,"AminoSugar"
347.1347311,"50 kPa","Florida","flood",3707.49173976667,1.6,0.6,"AminoSugar"
347.1499992,"1.5 kPa","Alaska","drought",20738.6919674,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Alaska","field moist",29299.0245848,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Alaska","flood",25639.1113042,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Alaska","time zero saturation",22067.0866214,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Florida","drought",8320.9386232,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Florida","field moist",14796.473875,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Florida","flood",6159.1353028,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Florida","time zero saturation",5240.2822754,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Washington","drought",3628.8609192,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Washington","field moist",5813.2013194,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Washington","flood",3516.90673825,1.26,0.32,"Lignin"
347.1499992,"1.5 kPa","Washington","time zero saturation",1134.403335375,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Alaska","drought",88774.14923,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Alaska","field moist",43108.3216133333,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Alaska","flood",33340.29541,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Alaska","time zero saturation",29406.896876,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Florida","drought",16089.34082,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Florida","field moist",24816.0725896667,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Florida","flood",30348.11727294,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Florida","time zero saturation",24557.1206075,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Washington","drought",4254.86135875,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Washington","field moist",6130.1081536,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Washington","flood",5967.4870605,1.26,0.32,"Lignin"
347.1499992,"50 kPa","Washington","time zero saturation",7992.8247564,1.26,0.32,"Lignin"
347.1711441,"1.5 kPa","Alaska","drought",6699.7218756,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Alaska","field moist",3761.15097048,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Alaska","flood",5559.1277465,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Alaska","time zero saturation",7706.49858998,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Florida","drought",6840.8969724,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Florida","field moist",9050.003173,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Florida","flood",6258.364869,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Florida","time zero saturation",17622.31170625,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Washington","drought",2487.31559233333,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Washington","field moist",3192.62106325,1.75,0.5,"Protein"
347.1711441,"1.5 kPa","Washington","time zero saturation",3009.6703795,1.75,0.5,"Protein"
347.1711441,"50 kPa","Alaska","drought",41412.816714,1.75,0.5,"Protein"
347.1711441,"50 kPa","Alaska","flood",5233.2231445,1.75,0.5,"Protein"
347.1711441,"50 kPa","Florida","drought",19412.64697325,1.75,0.5,"Protein"
347.1711441,"50 kPa","Florida","flood",18591.0167867667,1.75,0.5,"Protein"
347.1711441,"50 kPa","Florida","time zero saturation",67080.9255475,1.75,0.5,"Protein"
347.1711441,"50 kPa","Washington","flood",3289.7184445,1.75,0.5,"Protein"
347.1711441,"50 kPa","Washington","time zero saturation",5477.10300525,1.75,0.5,"Protein"
347.1864007,"1.5 kPa","Alaska","drought",11519.8419918,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Alaska","field moist",16680.2800419,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Alaska","flood",22688.81265982,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Alaska","time zero saturation",14924.1222174,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Florida","drought",7766.0705574,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Florida","field moist",8502.706054,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Florida","flood",2953.0189944,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Florida","time zero saturation",3752.4547118,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Washington","drought",5069.81460298,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Washington","field moist",5133.9350834,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Washington","flood",4097.48309325,1.4,0.25,"Lignin"
347.1864007,"1.5 kPa","Washington","time zero saturation",1425.10973355,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Alaska","drought",49693.4610354,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Alaska","field moist",19009.1477873333,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Alaska","flood",26056.8408225,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Alaska","time zero saturation",17291.2728516,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Florida","drought",16726.49585075,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Florida","field moist",16648.2511396667,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Florida","flood",16944.37028084,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Florida","time zero saturation",20449.6552735,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Washington","drought",5013.4787285,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Washington","field moist",6894.4511226,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Washington","flood",10506.26269625,1.4,0.25,"Lignin"
347.1864007,"50 kPa","Washington","time zero saturation",4415.280725,1.4,0.25,"Lignin"
347.2075157,"1.5 kPa","Alaska","flood",3151.59956853333,1.88,0.41,"Protein"
347.2075157,"50 kPa","Alaska","flood",4996.52408833333,1.88,0.41,"Protein"
347.2075157,"50 kPa","Florida","time zero saturation",10895.2529306667,1.88,0.41,"Protein"
347.2438747,"1.5 kPa","Alaska","drought",18340.6811525,2,0.33,"Protein"
347.2438747,"1.5 kPa","Alaska","flood",54540.6995622,2,0.33,"Protein"
347.2438747,"1.5 kPa","Florida","time zero saturation",4908.06075033333,2,0.33,"Protein"
347.2438747,"1.5 kPa","Washington","drought",2856.25790403333,2,0.33,"Protein"
347.2438747,"1.5 kPa","Washington","field moist",2469.5482666,2,0.33,"Protein"
347.2438747,"1.5 kPa","Washington","flood",2907.28076166667,2,0.33,"Protein"
347.2438747,"50 kPa","Alaska","drought",87953.3487296,2,0.33,"Protein"
347.2438747,"50 kPa","Alaska","flood",40641.7722275,2,0.33,"Protein"
347.2438747,"50 kPa","Washington","field moist",3779.45536266667,2,0.33,"Protein"
349.0201129,"1.5 kPa","Alaska","field moist",1895.4706016,0.67,0.67,"ConHC"
349.0201129,"1.5 kPa","Alaska","time zero saturation",6199.577148,0.67,0.67,"ConHC"
349.0201129,"50 kPa","Alaska","drought",8718.553283,0.67,0.67,"ConHC"
349.0201129,"50 kPa","Alaska","field moist",4534.54353923333,0.67,0.67,"ConHC"
349.0201129,"50 kPa","Alaska","flood",4365.42138666667,0.67,0.67,"ConHC"
349.0201129,"50 kPa","Alaska","time zero saturation",5213.3063965,0.67,0.67,"ConHC"
349.0201129,"50 kPa","Florida","field moist",3495.25057,0.67,0.67,"ConHC"
349.0540951,"1.5 kPa","Alaska","drought",4386.622833,0.7,0.2,"ConHC"
349.0540951,"1.5 kPa","Alaska","field moist",4653.0614624,0.7,0.2,"ConHC"
349.0540951,"1.5 kPa","Alaska","flood",4876.673950075,0.7,0.2,"ConHC"
349.0540951,"1.5 kPa","Alaska","time zero saturation",4896.791748,0.7,0.2,"ConHC"
349.0540951,"50 kPa","Alaska","field moist",3338.972941,0.7,0.2,"ConHC"
349.0540951,"50 kPa","Alaska","time zero saturation",4921.54378233333,0.7,0.2,"ConHC"
349.0565024,"1.5 kPa","Alaska","drought",7414.01226875,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Alaska","field moist",5244.7667235,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Alaska","flood",6574.27936312,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Alaska","time zero saturation",7253.36801108,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Florida","drought",3958.42777533333,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Florida","field moist",6482.6488035,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Florida","flood",4610.085107,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Florida","time zero saturation",4313.147461,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Washington","drought",2644.77630623333,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Washington","flood",1815.34175633333,0.88,0.56,"Lignin"
349.0565024,"1.5 kPa","Washington","time zero saturation",604.36681365,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Alaska","drought",22383.4441408,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Alaska","field moist",12938.381756,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Alaska","flood",12386.47058125,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Alaska","time zero saturation",9036.6397462,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Florida","drought",6218.67944325,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Florida","field moist",10117.8271486667,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Florida","flood",15005.0612821,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Florida","time zero saturation",14173.06188925,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Washington","drought",2704.45198566667,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Washington","field moist",1362.243683,0.88,0.56,"Lignin"
349.0565024,"50 kPa","Washington","time zero saturation",5510.893935325,0.88,0.56,"Lignin"
349.0776069,"50 kPa","Florida","flood",4435.26113863333,1.38,0.85,"Tannin"
349.0904428,"1.5 kPa","Alaska","drought",4369.74682633333,0.86,0.14,"Lignin"
349.0904428,"1.5 kPa","Alaska","field moist",4299.664405925,0.86,0.14,"Lignin"
349.0904428,"1.5 kPa","Alaska","flood",6080.67238142,0.86,0.14,"Lignin"
349.0904428,"1.5 kPa","Alaska","time zero saturation",4839.2022705,0.86,0.14,"Lignin"
349.0904428,"50 kPa","Alaska","field moist",3889.909546,0.86,0.14,"Lignin"
349.0904428,"50 kPa","Alaska","time zero saturation",6052.920573,0.86,0.14,"Lignin"
349.0928606,"1.5 kPa","Alaska","drought",16308.800782,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Alaska","field moist",14953.8146248,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Alaska","flood",12710.5065182,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Alaska","time zero saturation",15933.083192,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Florida","drought",4099.1231692,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Florida","field moist",7687.39929225,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Florida","flood",4851.1095466,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Florida","time zero saturation",4511.20581066667,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Washington","drought",3154.7380104,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Washington","field moist",5060.777924,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Washington","flood",2363.83163475,1.06,0.47,"Lignin"
349.0928606,"1.5 kPa","Washington","time zero saturation",764.1205062,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Alaska","drought",62310.77148,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Alaska","field moist",31747.3502606667,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Alaska","flood",23599.5332025,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Alaska","time zero saturation",20689.676758,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Florida","drought",8277.59387125,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Florida","field moist",13742.1640616667,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Florida","flood",17785.33840474,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Florida","time zero saturation",16723.39013475,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Washington","drought",3185.023041,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Washington","field moist",3069.8094726,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Washington","flood",2581.894348,1.06,0.47,"Lignin"
349.0928606,"50 kPa","Washington","time zero saturation",10441.21678396,1.06,0.47,"Lignin"
349.1139745,"1.5 kPa","Florida","time zero saturation",5775.46704125,1.57,0.71,"Carb"
349.1139745,"50 kPa","Alaska","drought",14758.3121025,1.57,0.71,"Carb"
349.1139745,"50 kPa","Florida","time zero saturation",15411.4776605,1.57,0.71,"Carb"
349.1292416,"1.5 kPa","Alaska","drought",30349.745215,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Alaska","field moist",36152.9635516,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Alaska","flood",25781.5582548,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Alaska","time zero saturation",30111.851172,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Florida","drought",8416.8998034,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Florida","field moist",15640.3728025,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Florida","flood",8340.3456534,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Florida","time zero saturation",6062.212037,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Washington","drought",4341.66767676,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Washington","field moist",8140.0276372,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Washington","flood",4153.3722535,1.22,0.39,"Lignin"
349.1292416,"1.5 kPa","Washington","time zero saturation",1514.01489265,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Alaska","drought",121965.118568,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Alaska","field moist",62604.04817,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Alaska","flood",39669.13721,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Alaska","time zero saturation",40369.909768,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Florida","drought",16406.7490225,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Florida","field moist",27648.3883466667,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Florida","flood",36713.32221654,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Florida","time zero saturation",29002.11719,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Washington","drought",5237.281433,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Washington","field moist",6608.2465814,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Washington","flood",5190.758667,1.22,0.39,"Lignin"
349.1292416,"50 kPa","Washington","time zero saturation",15461.1500974,1.22,0.39,"Lignin"
349.1503756,"50 kPa","Alaska","drought",13689.4173156667,1.73,0.6,"AminoSugar"
349.165653,"1.5 kPa","Alaska","drought",26331.2066898,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Alaska","field moist",35200.758386,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Alaska","flood",33867.5563482,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Alaska","time zero saturation",27810.9733872,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Florida","drought",12309.0822252,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Florida","field moist",18085.74902,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Florida","flood",7710.6588858,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Florida","time zero saturation",6258.0285158,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Washington","drought",4934.01030922,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Washington","field moist",7410.5721202,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Washington","flood",4885.20635975,1.37,0.32,"Lignin"
349.165653,"1.5 kPa","Washington","time zero saturation",1502.202240125,1.37,0.32,"Lignin"
349.165653,"50 kPa","Alaska","drought",111123.83926,1.37,0.32,"Lignin"
349.165653,"50 kPa","Alaska","field moist",48741.58627,1.37,0.32,"Lignin"
349.165653,"50 kPa","Alaska","flood",42505.29248,1.37,0.32,"Lignin"
349.165653,"50 kPa","Alaska","time zero saturation",35473.312108,1.37,0.32,"Lignin"
349.165653,"50 kPa","Florida","drought",24027.10547,1.37,0.32,"Lignin"
349.165653,"50 kPa","Florida","field moist",30560.6464833333,1.37,0.32,"Lignin"
349.165653,"50 kPa","Florida","flood",39692.6163603,1.37,0.32,"Lignin"
349.165653,"50 kPa","Florida","time zero saturation",32232.9853525,1.37,0.32,"Lignin"
349.165653,"50 kPa","Washington","drought",5344.38275075,1.37,0.32,"Lignin"
349.165653,"50 kPa","Washington","field moist",8298.1484378,1.37,0.32,"Lignin"
349.165653,"50 kPa","Washington","flood",8698.33166425,1.37,0.32,"Lignin"
349.165653,"50 kPa","Washington","time zero saturation",8782.4382558,1.37,0.32,"Lignin"
349.1867949,"1.5 kPa","Alaska","drought",3879.26871766667,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Alaska","field moist",2537.1846109,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Alaska","flood",4543.37948,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Alaska","time zero saturation",8063.22477266667,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Florida","time zero saturation",3937.241862,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Washington","field moist",2467.120524,1.88,0.5,"Protein"
349.1867949,"1.5 kPa","Washington","time zero saturation",2254.155837975,1.88,0.5,"Protein"
349.1867949,"50 kPa","Alaska","flood",4725.260905,1.88,0.5,"Protein"
349.1867949,"50 kPa","Florida","time zero saturation",12917.2429185,1.88,0.5,"Protein"
349.1867949,"50 kPa","Washington","flood",2940.05769833333,1.88,0.5,"Protein"
349.2020426,"1.5 kPa","Alaska","drought",11946.475952,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Alaska","field moist",18840.1865856,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Alaska","flood",25152.3984134,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Alaska","time zero saturation",20854.3234868,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Florida","drought",13491.2958992,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Florida","field moist",13150.3353275,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Florida","flood",4634.9966796,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Florida","time zero saturation",8188.9641116,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Washington","drought",11305.4333986,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Washington","field moist",7612.9143068,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Washington","flood",7645.86889675,1.5,0.25,"Lipid"
349.2020426,"1.5 kPa","Washington","time zero saturation",3312.26348875,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Alaska","drought",54408.5763626,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Alaska","field moist",17429.8883453333,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Alaska","flood",30274.7478025,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Alaska","time zero saturation",19866.0539034,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Florida","drought",37137.978026,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Florida","field moist",37913.2453633333,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Florida","flood",32634.65027126,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Florida","time zero saturation",36775.1970225,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Washington","drought",9999.180801225,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Washington","field moist",9658.934668,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Washington","flood",23071.8164075,1.5,0.25,"Lipid"
349.2020426,"50 kPa","Washington","time zero saturation",6918.0542484,1.5,0.25,"Lipid"
350.0881275,"50 kPa","Alaska","drought",13215.148805,1.06,0.5,"Lignin"
350.1244864,"50 kPa","Alaska","field moist",3402.96606433333,1.24,0.41,"Lignin"
350.1244864,"50 kPa","Alaska","time zero saturation",2927.20857733333,1.24,0.41,"Lignin"
351.0145999,"1.5 kPa","Florida","flood",1929.96065266667,0.44,0.44,"ConHC"
351.0145999,"50 kPa","Alaska","time zero saturation",2514.85917166667,0.44,0.44,"ConHC"
351.0333274,"1.5 kPa","Alaska","field moist",3368.7342732,0.63,0.26,"ConHC"
351.0333274,"1.5 kPa","Alaska","flood",3292.5456339,0.63,0.26,"ConHC"
351.0333274,"50 kPa","Alaska","time zero saturation",3219.07625333333,0.63,0.26,"ConHC"
351.0357385,"1.5 kPa","Alaska","drought",6586.97540225,0.8,0.67,"Tannin"
351.0357385,"1.5 kPa","Alaska","field moist",4272.36733426,0.8,0.67,"Tannin"
351.0357385,"1.5 kPa","Alaska","flood",5175.494277975,0.8,0.67,"Tannin"
351.0357385,"1.5 kPa","Alaska","time zero saturation",7722.71586884,0.8,0.67,"Tannin"
351.0357385,"1.5 kPa","Florida","field moist",4827.52642825,0.8,0.67,"Tannin"
351.0357385,"1.5 kPa","Florida","flood",4244.22955282,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Alaska","drought",18790.6130844,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Alaska","field moist",13987.0805656667,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Alaska","flood",8727.376952,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Alaska","time zero saturation",8654.0328134,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Florida","drought",4007.3237305,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Florida","field moist",6977.85009766667,0.8,0.67,"Tannin"
351.0357385,"50 kPa","Florida","flood",12657.4918202,0.8,0.67,"Tannin"
