SampleID,Site,Treatment,HeadSpace_Ht_cm,soil_pH_water_airdried,DryMass_SoilOnly_g,DryMass_NONsoil_ALL_g,VolumeSoil_cm3,rownum,TREATMENT_PHASE,sequence_valve,Total_core_mass_pot_pie_pans_g,Additional_Wt_toRemove,picarro_records,samplenum,CO2_ppm_s,CH4_ppb_s,r2_CO2,r2_CH4,DATETIME,N,h2o_reported
S14,SR,drought,0,5.93,150.39,7.38,346.5,642,DROUGHT_INCUBATION,3,190.29,NA,52,36003,0.13170853946312597,4.177303807337566e-5,0.23373577979094928,0.19641041752886101,2017-02-14T19:31:33Z,27,1.334229389214815
S14,SR,drought,0,5.93,150.39,7.38,346.5,642,DROUGHT_INCUBATION,3,190.29,NA,52,36013,0.2366015322857265,5.465236885714019e-4,0.657142857142881,0.6571428571428082,2017-02-14T20:00:17Z,4,1.3489161975
S14,SR,drought,0,5.93,150.39,7.38,346.5,642,DROUGHT_INCUBATION,3,190.29,NA,52,36023,0.12755929230769575,-8.013499999980615e-6,0.46153846153849043,0.46153846153257583,2017-02-14T20:29:14Z,4,1.3471395741499999
S14,SR,drought,0,5.93,150.39,7.38,346.5,642,DROUGHT_INCUBATION,3,190.29,NA,52,36033,0.027893802531291485,-2.1281854831782977e-5,0.2202798860087286,0.11761279179721995,2017-02-14T20:58:27Z,25,1.345034915312
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35935,3.1150055408460418,-7.392296459889908e-4,0.7624620011496435,0.5753731075019295,2017-02-14T16:12:34Z,13,2.5813564807384615
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35945,2.5369255716937302,-3.218998432932653e-4,0.5907632959420206,0.7103583331312089,2017-02-14T16:41:34Z,13,2.639903635569231
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35955,2.9632885538796625,-5.023385991961105e-4,0.7951755372156785,0.4223521171073571,2017-02-14T17:10:31Z,14,2.503414704464286
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35965,2.481551641781946,-1.9904977206257666e-4,0.7638670481657999,0.7777718157375634,2017-02-14T17:39:30Z,19,2.4093276301842104
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35975,3.218255298130579,-2.6176374130358935e-4,0.7229933763865193,0.4755179752310885,2017-02-14T18:08:27Z,16,2.4679041363125003
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35985,2.4974002085612663,-2.7744620922617126e-4,0.7556482399328203,0.7165021951632418,2017-02-14T18:37:29Z,16,2.52893894305
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,35995,2.212319317436246,-3.4981521538155955e-4,0.8280448548573988,0.8446832006833243,2017-02-14T19:06:26Z,19,2.382871792363158
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,36005,2.4877584089461067,-2.0919394037115403e-4,0.7475215359755436,0.5515937074419648,2017-02-14T19:35:25Z,19,2.506110770868421
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,36015,3.2881883702322035,-2.1485518312692878e-4,0.7148849813342096,0.8257866685877758,2017-02-14T20:04:23Z,16,2.5060023320124998
S25,SR,drought,0,5.82,146.15,10.18,342.5,643,DROUGHT_INCUBATION,5,252.62,NA,52,36025,3.4253304103336792,-3.081749438798798e-4,0.587390449615057,0.3075053594463353,2017-02-14T20:33:20Z,14,2.5322574236071427
S5,SR,drought,1,6.02,128.77,6.68,301.9,644,DROUGHT_INCUBATION,8,247.44,NA,52,NA,NA,NA,NA,NA,NA,NA,NA
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35937,9.755590526984768,-0.021548742846532985,0.795191981236715,0.7640688000431151,2017-02-14T16:16:32Z,12,2.4995037528916666
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35947,8.199653224144491,-0.01913502433247498,0.830549687801722,0.8329004136209163,2017-02-14T16:45:32Z,13,2.6066490852846154
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35957,8.537633266001018,-0.019569493063447362,0.8361905392808243,0.831705733427682,2017-02-14T17:14:30Z,13,2.5269646384384616
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35967,8.66691830496919,-0.019976066438449718,0.8457639353504498,0.8167622841638167,2017-02-14T17:43:28Z,16,2.5178234955625
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35977,9.684149645779447,-0.021267602680323287,0.8032665391495979,0.7848255508882503,2017-02-14T18:12:27Z,12,2.524375949675
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35987,8.645198905017667,-0.019471240463351053,0.7462769656435478,0.6872779637847296,2017-02-14T18:41:25Z,15,2.5381102719733333
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,35997,8.149192780256852,-0.02053992298987157,0.8472953174058695,0.8675906875760478,2017-02-14T19:10:24Z,14,2.444182636292857
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,36007,8.757184058868148,-0.019931542378715774,0.7952012631420957,0.8034513504828874,2017-02-14T19:39:22Z,13,2.448556013584615
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,36017,9.547822533124235,-0.01993462307028959,0.8416383230238743,0.8035867263946537,2017-02-14T20:08:21Z,16,2.47756100388125
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,645,DROUGHT_INCUBATION,7,243.77,NA,52,36027,9.24397078284424,-0.0191837995092411,0.7074888496509593,0.6859975221848094,2017-02-14T20:37:20Z,15,2.5943107859666665
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36945,11.349579713717937,-0.006232026104487079,0.6056284643172505,0.5072374828939514,2017-02-16T16:22:00Z,10,2.73942782734
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36955,12.23167608766936,-0.006298197028048729,0.737470502882751,0.6867892002596325,2017-02-16T16:50:59Z,10,2.78757752898
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36965,12.482616001047681,-0.0022869872680755295,0.861004824893679,0.5946811680414685,2017-02-16T17:19:56Z,11,2.6075801692818183
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36975,11.263641743863216,-0.0012474736191312476,0.8916438032864766,0.2198842783319339,2017-02-16T17:48:54Z,10,2.55889800085
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36985,9.832255694260496,-0.003422643107064009,0.6789213885871151,0.6794328555660958,2017-02-16T18:17:55Z,10,2.79780071834
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,36995,11.284405662525565,-0.0037309721212678538,0.8023909469184107,0.6297023093271474,2017-02-16T18:46:52Z,11,2.6456497061454547
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,37005,13.845316854163187,-0.004976015769979059,0.809420623075802,0.8061544098188269,2017-02-16T19:15:49Z,9,2.6146129405000003
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,37015,12.352244862748059,-0.0042497182506471345,0.6745456781414652,0.535175553742751,2017-02-16T19:44:48Z,11,2.652070372872727
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,37026,12.412757529166669,-0.0040953731676829554,0.8834116727158734,0.8752030931701239,2017-02-16T20:13:47Z,9,2.567556803988889
S10,SR,drought,1,5.94,118.06,9.68,298.9,647,DROUGHT_INCUBATION,2,169.42,NA,53,37036,12.75423779432268,-0.004315975985568445,0.752951754784131,0.7371141103533139,2017-02-16T20:42:46Z,10,2.79459359593
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36947,0.01894729934781057,1.8664114553768217e-4,0.8285729186850972,0.21845597591932164,2017-02-16T16:26:11Z,28,1.3434325113178571
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36957,0.0560248982029448,-1.0247682342643226e-4,0.19863385130706224,0.305341620869766,2017-02-16T16:55:11Z,28,1.373062230325
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36967,0.043306897433461417,-1.0897807653331002e-4,0.25552657613944474,0.3287860814354515,2017-02-16T17:24:09Z,29,1.3599226559344828
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36977,0.0724419859385141,-5.994937500970469e-4,0.5425960019629881,0.19275310543687008,2017-02-16T17:53:00Z,18,1.3541716137722222
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36987,0.6355236800001195,0.008339140499999934,NaN,NaN,2017-02-16T18:21:48Z,2,1.27630775165
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,36997,0.7448290599999626,0.0015328721666664875,1,1,2017-02-16T18:50:46Z,3,1.2607657927666667
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,37007,0.033198838879004294,-5.397330520465902e-5,0.275840078513666,0.11058220938238161,2017-02-16T19:20:02Z,28,1.380713538457143
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,37017,2.1609916649999987,-1.03472164285782e-4,0.7857142857142867,0.7857142857149237,2017-02-16T19:48:42Z,4,1.247066341825
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,37028,0.0156962874079797,-2.3763013849278633e-5,0.7532059160468505,0.2930690756656952,2017-02-16T20:18:01Z,30,1.3700702013866666
S14,SR,drought,0,5.93,150.39,7.38,346.5,648,DROUGHT_INCUBATION,3,190.29,NA,53,37038,0.008923560671645453,-9.992471809348447e-5,0.4651728668916669,0.5467319391235467,2017-02-16T20:46:59Z,28,1.3754842644071428
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36939,2.7109087710336026,-9.683001754713852e-4,0.643000557068695,0.6398135218742156,2017-02-16T16:01:05Z,13,2.6979631466615386
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36949,2.6017681075483132,-0.0014018419737022113,0.7376846251386033,0.4637657067603439,2017-02-16T16:30:04Z,16,2.64088423764375
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36959,3.0305088268160403,8.654717505306988e-4,0.7460070491951036,0.602911718950167,2017-02-16T16:59:00Z,15,2.53255365098
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36969,2.655092807675423,7.508275577600762e-4,0.813293611677374,0.2382820161979432,2017-02-16T17:27:59Z,13,2.6441683781615386
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36979,4.074607742309243,0.0011923490562578353,0.8182665448733658,0.11553431714492601,2017-02-16T17:56:56Z,12,2.5094980747083335
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36989,3.1372172857910425,3.6991725069919116e-4,0.6558551889522297,0.13109737471260408,2017-02-16T18:25:55Z,13,2.6408148083846155
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,36999,3.7591505330569324,-6.358980858320776e-5,0.732976724823424,-0.07492657809336367,2017-02-16T18:54:53Z,15,2.4990651689466667
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,37009,2.984840999131642,-2.810990713302089e-5,0.767790079563833,-0.07524487616322184,2017-02-16T19:23:50Z,15,2.45965372254
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,37019,3.9940895273082186,-4.8619034341456284e-5,0.7829854778259634,-0.03331121944321924,2017-02-16T19:52:51Z,16,2.51558287936875
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,37030,3.717504212617169,4.5531820021898686e-4,0.8679603582407889,0.4118085874847943,2017-02-16T20:21:47Z,13,2.4487644510615385
S25,SR,drought,0,5.82,146.15,10.18,342.5,649,DROUGHT_INCUBATION,5,252.62,NA,53,37040,2.848597757981898,4.1978852251086675e-4,0.7670401987024915,0.1252594987889295,2017-02-16T20:50:48Z,16,2.52338093733125
S5,SR,drought,1,6.02,128.77,6.68,301.9,650,DROUGHT_INCUBATION,8,247.44,NA,53,NA,NA,NA,NA,NA,NA,NA,NA
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36941,10.528933600844173,-0.026067011315584393,0.8923104677974075,0.8767245432982902,2017-02-16T16:05:01Z,15,2.5979123584666666
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36951,9.614455941893628,-0.025009117943588406,0.8698984460983218,0.857394854817404,2017-02-16T16:34:00Z,15,2.6157291837533334
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36961,8.719343540576489,-0.01952818433117892,0.8130116742772286,0.7755710719020433,2017-02-16T17:02:59Z,13,2.618100041530769
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36971,8.329257799569469,-0.02093043432729951,0.8692496287952991,0.8643301011776855,2017-02-16T17:31:58Z,13,2.770915993030769
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36981,10.320450984877718,-0.02354762223536005,0.8017055147775716,0.7109522566142626,2017-02-16T18:00:56Z,11,2.725968152218182
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,36991,8.620985145441816,-0.019585777424930062,0.7956400096408217,0.8155237888488363,2017-02-16T18:29:54Z,13,2.760635155653846
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,37001,7.817580494728797,-0.017899443760880176,0.8054012631675065,0.7917791124486488,2017-02-16T18:58:55Z,13,2.8214236472153846
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,37011,9.045994806058959,-0.021374965936110567,0.7233893614515887,0.641529202630814,2017-02-16T19:27:51Z,14,2.77205104795
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,37022,11.153466082833724,-0.022499690843233274,0.7771288039779652,0.7431570499601432,2017-02-16T19:56:49Z,13,2.663075615523077
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,37032,7.8937467274926645,-0.017618282983936178,0.7752359020484889,0.7051112256139791,2017-02-16T20:25:49Z,15,2.6946924957533334
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,651,DROUGHT_INCUBATION,7,243.77,NA,53,37042,9.951248720476045,-0.023246446128988824,0.8249189009846704,0.7602570761404082,2017-02-16T20:54:46Z,11,2.7368363817000003
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37948,10.998355622043677,-0.00476032370758041,0.5773847840646309,0.508206188904395,2017-02-18T16:10:26Z,10,2.8428799060300003
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37958,12.93924086032062,-0.0049295891823660076,0.8866970441576569,0.8181172980314738,2017-02-18T16:39:24Z,10,2.72904756058
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37968,14.280612340867211,-0.004764096244444428,0.8649242832963884,0.8655955426511099,2017-02-18T17:08:21Z,10,2.59742181863
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37978,14.500328503827564,-0.0060381333947622995,0.76504501808985,0.6423238049626556,2017-02-18T17:37:19Z,10,2.73852116105
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37988,15.251770862161463,-0.006946171084114519,0.9238465253183306,0.9344647455444399,2017-02-18T18:06:17Z,9,2.535578352211111
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,37998,13.291715014826506,-0.006080471840693979,0.9130731773361586,0.8407670966960732,2017-02-18T18:35:17Z,9,2.6272763899222222
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,38009,12.635217647280266,-0.007941202832614723,0.8494640452551134,0.7228163047566005,2017-02-18T19:04:16Z,10,2.80243866535
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,38019,11.677865001727628,-0.005849218190040624,0.8792082556680285,0.7265931897609019,2017-02-18T19:33:14Z,9,2.6837837396444444
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,38029,12.749276500184674,-0.004280550771606719,0.8678098508202607,0.8508831527035478,2017-02-18T20:02:10Z,11,2.486706425809091
S10,SR,drought,1,5.94,118.06,9.68,298.9,653,DROUGHT_INCUBATION,2,169.42,NA,50,38039,15.005904281698719,-0.004745006286858896,0.8720656817614582,0.857102922346294,2017-02-18T20:31:10Z,9,2.7586179824555557
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,37950,1.1856302750000165,-2.801041999999224e-4,NaN,NaN,2017-02-18T16:14:19Z,2,1.26695001765
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,37960,1.2088130500000687,-0.0013271446499998221,NaN,NaN,2017-02-18T16:43:18Z,2,1.2762521677
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,37970,1.321304749999999,-5.420350499998287e-4,NaN,NaN,2017-02-18T17:12:16Z,2,1.2794983785
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,37980,1.4046992500000188,-0.0038024343999997585,NaN,NaN,2017-02-18T17:41:15Z,2,1.28864363455
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,37990,0.21366646499994754,-0.0036636920333332507,-0.1666666666666754,-0.16666666666666763,2017-02-18T18:10:13Z,4,1.417663875425
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,38000,1.023594671428516,-0.006189937964285981,0.7857142857142385,0.7857142857143411,2017-02-18T18:39:11Z,3,1.2877564809
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,38011,NA,NA,0,0,2017-02-18T19:08:10Z,1,1.3457106312
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,38021,0.16992717833328339,-0.002667132049999723,-0.16666666666667762,-0.16666666666667096,2017-02-18T19:37:08Z,4,1.40998731745
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,38031,0.3345854266666807,0.0013301085333333857,-0.1666666666666654,-0.16666666666663654,2017-02-18T20:06:06Z,4,1.40154439305
S14,SR,drought,0,5.93,150.39,7.38,346.5,654,DROUGHT_INCUBATION,3,190.29,NA,50,38041,NA,NA,0,0,2017-02-18T20:35:04Z,1,1.4119720991
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,37952,2.503681362594294,-2.464857428960247e-4,0.5433605919753448,0.6117461816395418,2017-02-18T16:18:28Z,13,2.6824153289692307
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,37962,3.397660063942824,7.377294418761545e-5,0.8796855843943009,0.15124186389184469,2017-02-18T16:47:25Z,14,2.517007700021429
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,37972,2.670877391532097,-2.1524851161490346e-4,0.6817206492983509,0.2643420021878252,2017-02-18T17:16:24Z,16,2.609878158875
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,37982,3.2214317446166434,-4.034502172464724e-4,0.7992441438822915,0.4826548622985166,2017-02-18T17:45:21Z,14,2.493026920442857
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,37992,2.4726689425022284,-0.0011234505408462378,0.709698503949435,0.3623302466314986,2017-02-18T18:14:21Z,17,2.5718624486058825
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,38002,2.96653701125631,-3.3352265540109933e-4,0.7947945489795998,-0.004706721304919226,2017-02-18T18:43:18Z,16,2.509795814625
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,38013,3.594878277574969,-0.0011668860210715464,0.8600207653633056,0.10674150890991263,2017-02-18T19:12:15Z,13,2.392490051853846
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,38023,2.5971606044619655,-7.35121778813103e-5,0.7341471576866536,-0.07205426763489853,2017-02-18T19:41:17Z,15,2.5399216422733333
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,38033,3.1994055417630327,1.266033480726877e-4,0.7233725984028767,0.4246039853260499,2017-02-18T20:10:13Z,13,2.6111972761461537
S25,SR,drought,0,5.82,146.15,10.18,342.5,655,DROUGHT_INCUBATION,5,252.62,NA,50,38043,3.168281537503302,4.968295747912534e-5,0.7339569121576643,-0.004347309343408323,2017-02-18T20:39:13Z,13,2.655891608723077
S5,SR,drought,1,6.02,128.77,6.68,301.9,656,DROUGHT_INCUBATION,8,247.44,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,37954,9.444440824171126,-0.018919813817112323,0.7779921968406223,0.7563557495716609,2017-02-18T16:22:26Z,13,2.5754360829615384
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,37964,8.253841413311427,-0.016278340530565486,0.8840389845212652,0.852715212875871,2017-02-18T16:51:25Z,16,2.5461280769062498
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,37974,9.797255920289041,-0.019798308101722045,0.8681946942303285,0.8487629257233159,2017-02-18T17:20:23Z,13,2.6059884153
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,37984,8.515056637917189,-0.018316138205942852,0.877926907298662,0.8694664308419761,2017-02-18T17:49:21Z,14,2.5434814653214284
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,37994,9.2271255045772,-0.020063994870089308,0.7634121561137491,0.6794832754238425,2017-02-18T18:18:20Z,13,2.767105089423077
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,38004,8.770585214186438,-0.018923812370507775,0.863501486200881,0.808171183962902,2017-02-18T18:47:19Z,14,2.6572743885071426
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,38015,9.204062801220745,-0.020402572432373065,0.8313159746995606,0.839698449130321,2017-02-18T19:16:16Z,13,2.5837539576
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,38025,8.14321427895844,-0.017422568648481983,0.8064918533537422,0.7572355602054076,2017-02-18T19:45:15Z,15,2.62653718992
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,38035,8.79208405171609,-0.018415477108262773,0.8647520553256112,0.8551194732938987,2017-02-18T20:14:12Z,14,2.555084451664286
S4,SR,drought,0.5,5.89,154.08,7.28,322.7,657,DROUGHT_INCUBATION,7,243.77,NA,50,38045,8.492657798672864,-0.01703210843226133,0.7500514641723213,0.7320140913588624,2017-02-18T20:43:12Z,16,2.6069926012374998
S10,SR,drought,1,5.94,118.06,9.68,298.9,563,DROUGHT_INCUBATION,2,NA,NA,51,39968,11.118639041961053,-0.00522705851927475,0.61106689049557406,0.5326678511012418,2017-02-22T16:16:19Z,10,2.66496285657
